image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
rbohD_FL_C10_7.rsml, lat_7, ae17a95f-070b-4e69-8545-110f771eea35, 0.25725573, 0.23653536, 0.029921178, 2.9515967E-4, 221.58342611004457, 0.033392597, 1, Lateral root, rbohD_C10_FL_7_day2, 5b3c86d3-b900-42eb-8b34-fac4800c8e10, 0.53411835, 81.19254870182759, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_15, 8115cc27-5288-47a5-b934-8cd71a2a0dd0, 0.9477642, 0.8907388, 0.11443979, 0.0011192478, 326.02694961459275, 0.04001269, 1, Lateral root, rbohD_C10_FL_7_day2, 5b3c86d3-b900-42eb-8b34-fac4800c8e10, 1.3343841, 113.11222201420992, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_18, 3780955d-0d68-4ad7-b0ff-1c641f2d3732, 0.5951415, 0.5338047, 0.05967289, 5.1161903E-4, 291.20675450889445, 0.032779906, 1, Lateral root, rbohD_C10_FL_7_day2, 5b3c86d3-b900-42eb-8b34-fac4800c8e10, 0.71026915, 80.56538707185868, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_19, b5d3f77b-092b-410e-8a95-d34e1ad4ccf0, 0.33240154, 0.3190881, 0.034933288, 3.1233678E-4, 335.19975706613644, 0.03484359, 1, Lateral root, rbohD_C10_FL_7_day2, 5b3c86d3-b900-42eb-8b34-fac4800c8e10, 0.99769396, 123.35029308946552, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 71602ce3-17d9-4201-af2b-f43048a1ca4e, 0.22299366, 0.22020666, 0.029084211, 3.1142184E-4, 164.42422305960582, 0.041871242, 1, Lateral root, rbohD_C10_FL_7_day2, 5b3c86d3-b900-42eb-8b34-fac4800c8e10, 1.2807523, 108.68165588454107, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 4c2f2983-a0fb-467a-a873-d4d9748127ed, 0.12830581, 0.12802158, 0.014786041, 1.4501407E-4, 353.883684899193, 0.03849773, 1, Lateral root, rbohD_C10_FL_7_day2, 5b3c86d3-b900-42eb-8b34-fac4800c8e10, 1.6156178, 116.49699055930144, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 4.970331, 4.512696, 0.7611397, 0.010446402, 247.06127480862108, 0.052076187, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 6, 3.8774433, 5d771dcb-2b32-49b5-83c1-1f01a1ef14a9, 0.0, 2c327cfb-0086-4c76-bd37-bb629a5b05a3, 1.5474114
rbohD_FL_C10_7.rsml, lat_3, 0c9e5d47-83ec-4291-94ca-05c5db12f883, 1.5041624, 1.3314502, 0.218588, 0.0026299832, 218.37103787922584, 0.044699967, 1, Lateral root, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 0.36054873, 79.69597229240776, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_10, 71de1857-922e-44c7-a9ff-0e84282e935a, 0.2698794, 0.23160231, 0.026489588, 2.352186E-4, 227.93781064209588, 0.030402502, 1, Lateral root, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 0.9721205, 21.502555658224022, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_14, 1791fee5-964f-433b-bbc9-cccfdd49d38b, 0.68593913, 0.6743865, 0.079906724, 7.685385E-4, 178.31793432205728, 0.03523638, 1, Lateral root, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 0.9391917, 85.31333843187969, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 0f17eb2b-8960-4a68-b6aa-8fab99104e36, 0.36351597, 0.35353327, 0.045922376, 4.874017E-4, 209.98566927671453, 0.041714083, 1, Lateral root, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 1.1891607, 136.3902307056654, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 2c327cfb-0086-4c76-bd37-bb629a5b05a3, 0.14473638, 0.13722494, 0.0274003, 4.290603E-4, 193.42117646386964, 0.055468142, 1, Lateral root, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 1.5474114, 75.03391739138884, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_17, 5d771dcb-2b32-49b5-83c1-1f01a1ef14a9, 1.1294568, 1.0648487, 0.24954836, 0.0048002163, 335.84482745210914, 0.066153795, 1, Lateral root, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 0.0, 99.31029483382508, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 4.527798, 4.166769, 0.6638852, 0.007992849, 254.07221810482903, 0.04751038, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 9, 5.2412434, ca692e93-3a1e-4f34-889c-10d163f3ea91, 0.0, c884cd82-c4ac-4afd-a8b8-36f0adb972ac, 1.7171499
rbohD_FL_C10_7.rsml, lat_1, 1ed716c0-2084-48c6-b3d1-a35fd904132f, 1.0746461, 0.92435676, 0.17128973, 0.0022759805, 178.29599575444323, 0.048187032, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 0.4147649, 73.17759491838443, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_2, 5a6712d8-5518-40bb-a527-ef9e60512839, 0.5406621, 0.4776498, 0.05206768, 4.2235048E-4, 173.3668804568768, 0.03221243, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 0.56470126, 28.12766156821797, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_3, 1038df66-5ca0-4849-8c1a-685799481b68, 0.42006826, 0.40339527, 0.056999996, 6.5585633E-4, 159.7400929871894, 0.047296293, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 0.8618024, 83.68485740920856, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_6, 3683ab71-b12f-4252-aae3-e23948c46153, 0.52424765, 0.4727134, 0.08378027, 0.0010932119, 293.13368747753844, 0.051345985, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 0.44199413, 31.8081636439927, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_8, 73812cac-8ecd-4833-b91d-3ee5c03044e9, 0.43355164, 0.42553356, 0.061233506, 6.9081597E-4, 211.22517102615342, 0.044223487, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 1.0381715, 72.61292951932114, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_5, ca692e93-3a1e-4f34-889c-10d163f3ea91, 1.7066927, 1.3109004, 0.24049716, 0.002835495, 164.48419212051851, 0.047315735, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 0.0, 149.15644166068785, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, c884cd82-c4ac-4afd-a8b8-36f0adb972ac, 0.09246613, 0.09246613, 0.012277793, 1.3042966E-4, 207.7537137201161, 0.04207891, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 1.7171499, 69.63961156983119, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 7037a619-3ba4-408b-9f9e-d256ba00fb3e, 0.12483431, 0.12483431, 0.01563302, 1.585922E-4, 7.8071307637935385, 0.03970553, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 1.3537208, 90.41389147761343, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, e9ec6e76-8eb6-4463-968f-4675329c9058, 0.07134896, 0.07134895, 0.012057568, 1.5945712E-4, 0.32020556487083884, 0.05262578, 1, Lateral root, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 1.5507224, 82.92688399625557, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, rbohD_C10_FL_4_day2, 8e7da494-af1d-4e3d-9f57-6794d7c7893f, 3.3879886, 3.2660604, 0.4542468, 0.005047446, 242.388687755902, 0.042225994, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 4, 7.0074286, bf4deeb4-fa70-48de-92f2-f6895b553ee0, 0.46816432, 2966e591-0179-40e9-a58b-c1171ba9e8f5, 1.038987
rbohD_FL_C10_7.rsml, lat_9, f21d673c-1308-42bd-aa31-67a2cafc701f, 0.5577132, 0.5219895, 0.124903195, 0.0023140705, 136.58240490815288, 0.069254704, 1, Lateral root, rbohD_C10_FL_4_day2, 8e7da494-af1d-4e3d-9f57-6794d7c7893f, 0.5542683, 38.42424004390389, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_11, bf4deeb4-fa70-48de-92f2-f6895b553ee0, 0.44278473, 0.42546722, 0.067532755, 8.3835074E-4, 164.46422064738542, 0.04926292, 1, Lateral root, rbohD_C10_FL_4_day2, 8e7da494-af1d-4e3d-9f57-6794d7c7893f, 0.46816432, 103.41014320388192, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 2966e591-0179-40e9-a58b-c1171ba9e8f5, 0.07786971, 0.07786971, 0.006358928, 4.530241E-5, 136.58206339869437, 0.02539993, 1, Lateral root, rbohD_C10_FL_4_day2, 8e7da494-af1d-4e3d-9f57-6794d7c7893f, 1.038987, 118.07921754091323, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 57596798-bc69-4a8d-b9f9-260db986b831, 0.07325837, 0.07325837, 0.0092863105, 9.427445E-5, 326.4665952310881, 0.03946836, 1, Lateral root, rbohD_C10_FL_4_day2, 8e7da494-af1d-4e3d-9f57-6794d7c7893f, 0.79853386, 106.5771926389901, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, rbohD_C10_FL_3_day2, 1fb162d2-b485-4721-a776-e86594135e95, 1.5432408, 1.2950141, 0.2244735, 0.0026865439, 125.3357197981615, 0.04856536, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, rbohD_C10_FL_12_day2, 385daa97-aa53-4d34-aaf5-828a7d09d08d, 3.045764, 1.4958277, 0.54902774, 0.008271549, 165.60431582364393, 0.05679214, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 4, 2.0829077, e6e07da6-492a-453b-a6be-2614a8aa83ac, 0.0, b39a565f-f938-4c9c-92fc-f0b43e2cef7b, 1.9203924
rbohD_FL_C10_7.rsml, root_0, c11382cb-df44-4b2a-9321-98536c008fc5, 1.3815523, 1.3308033, 0.20787385, 0.0026055404, 181.1144186739356, 0.04567313, 1, Lateral root, rbohD_C10_FL_12_day2, 385daa97-aa53-4d34-aaf5-828a7d09d08d, 0.11198237, 139.2345537024905, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 94cc077b-f9ab-430c-816c-2f9fc3a05c70, 0.37929058, 0.35079098, 0.05414282, 6.264872E-4, 34.39369760335518, 0.047521356, 1, Lateral root, rbohD_C10_FL_12_day2, 385daa97-aa53-4d34-aaf5-828a7d09d08d, 0.9220917, 124.1647794876112, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, b39a565f-f938-4c9c-92fc-f0b43e2cef7b, 0.27257928, 0.27137345, 0.03946112, 4.653639E-4, 67.09964180242187, 0.05009163, 1, Lateral root, rbohD_C10_FL_12_day2, 385daa97-aa53-4d34-aaf5-828a7d09d08d, 1.9203924, 156.58182717535385, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, e6e07da6-492a-453b-a6be-2614a8aa83ac, 0.7987183, 0.717204, 0.14753523, 0.0022433444, 311.45056094459846, 0.055319894, 1, Lateral root, rbohD_C10_FL_12_day2, 385daa97-aa53-4d34-aaf5-828a7d09d08d, 0.0, 63.36251745842773, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 2.7732701, 2.5085828, 0.46985555, 0.006423792, 233.56211625376454, 0.055855263, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 9, 6.340885, b20472a3-5d48-4367-aaf5-60a785242df9, 0.1393737, 13252c9f-1409-4c3c-9129-8904ea05de7d, 1.5587338
rbohD_FL_C10_7.rsml, lat_2, 844e1b07-2d82-4608-a20b-b07428da1780, 0.67483914, 0.6589922, 0.107430585, 0.0013756991, 241.31834247144764, 0.05141297, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 0.43860567, 22.280486883931793, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, lat_8, cf99604c-9d45-4f0d-b694-5dc5d8836e24, 0.21416663, 0.21416575, 0.0317639, 3.7503E-4, 136.5287606024116, 0.04774487, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 0.31671244, 124.879517803118, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 28bec244-6db8-4987-99d6-c7fc456bdf1a, 0.57090557, 0.48595542, 0.119416736, 0.0020513132, 208.50603173643634, 0.0619669, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 0.7725488, 61.22242794616597, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 07314fdc-3cbe-4b22-a9d4-a72ee8abfe0b, 0.18845218, 0.18745707, 0.024501875, 2.542118E-4, 333.1584867307864, 0.043101132, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 0.56920403, 71.75020832525682, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 0ebffc27-a527-4eb8-b47e-83d4e4e99e18, 0.27657768, 0.25759754, 0.03950626, 4.854978E-4, 230.12950906372626, 0.043236107, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 0.8652919, 24.58168689833581, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, e64223e9-00f7-449a-a50f-14a5b3dc0778, 0.20562853, 0.19830553, 0.023950694, 2.2293944E-4, 227.4629075891049, 0.037777334, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 1.0797055, 27.24828837295717, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 46339ca6-14ee-450e-a851-6b153c0094d1, 0.1781493, 0.17679505, 0.020546315, 2.0919972E-4, 186.51300019391368, 0.03714534, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 1.4236634, 88.99117673387812, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, 13252c9f-1409-4c3c-9129-8904ea05de7d, 0.06800378, 0.06800378, 0.010469964, 1.271836E-4, 344.2401681308086, 0.048392683, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 1.5587338, 68.73599120301684, 0, 0.0, null, null, null, null
rbohD_FL_C10_7.rsml, root_0, b20472a3-5d48-4367-aaf5-60a785242df9, 0.09830227, 0.0965297, 0.021010727, 3.0906533E-4, 139.1671124146258, 0.064440526, 1, Lateral root, rbohD_C10_FL_10_day2, 8bbdf17a-4486-44ae-af22-e56c274aa075, 0.1393737, 78.41794827605, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 1.7310886, 1.7047815, 0.26980785, 0.0033966186, 269.721055757542, 0.050148077, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_9, 18ce107b-3f22-4829-9ec1-42731c7f1368, 0.7131933, 0.6801223, 0.13730155, 0.002138498, 278.2778894289773, 0.06071044, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 1.8214896, 1.7887616, 0.27720442, 0.003535209, 264.7172591715907, 0.049929075, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_7, a4e62844-1c0a-48da-b5ce-89e7e2953e98, 1.8047228, 1.8023739, 0.29167882, 0.0043471702, 257.2913682229261, 0.053280655, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_6, 5e4093b2-bd60-45d2-9093-11e8b7d3f382, 1.3222672, 1.2925303, 0.20658673, 0.0026511597, 278.86766260342955, 0.05079705, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_5, acf3b4d8-6604-4ff5-a07a-854ad3ae5050, 1.019989, 1.0000224, 0.14528294, 0.0017328879, 269.9445941886982, 0.047463916, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_4, dd1c8155-8430-4dec-a4f5-bcb25ccce8b9, 1.845336, 1.6979246, 0.31683865, 0.004415325, 281.9125882561779, 0.05512178, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_3, dbc6328a-740b-4fbd-9344-33337aa72d15, 1.7753031, 1.7468678, 0.2711841, 0.0035933931, 279.20097583492617, 0.05164291, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_2, 79b6d6ee-cb82-4e7e-948f-1834f7757137, 1.9664414, 1.905331, 0.28179622, 0.0032612411, 285.96761692490117, 0.045308392, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_4.rsml, Col_GC_A1_day2_1, fb1a03b8-ac79-4911-a0a0-996d79087a7c, 1.8507688, 1.8111566, 0.2974235, 0.0038464149, 267.4536515191512, 0.05178648, 0, Root, -1, -1, -0.008639456, -57.29577951308232, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_9, df0f84e4-e35c-4612-8025-4b64fe5aa4a5, 2.987459, 1.5997463, 0.44569895, 0.005459489, 188.403828782605, 0.048215218, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 3, 8.3088255, ab4dc3af-38dd-4528-adb7-d10de799c6a3, 0.3411046, ffa6065c-952d-4c98-b629-e2eeed758137, 0.7021665
Col_FL_A1_5.rsml, root_0, a081e314-ae61-4a22-9458-046127477c1a, 0.1748378, 0.1748378, 0.028981501, 3.8501577E-4, 172.77835037685347, 0.05269333, 1, Lateral root, Col_FL_day2_9, df0f84e4-e35c-4612-8025-4b64fe5aa4a5, 0.3983371, 82.49398660666016, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, root_0, ab4dc3af-38dd-4528-adb7-d10de799c6a3, 0.11039263, 0.11039263, 0.021061165, 3.2881767E-4, 346.2526150678612, 0.057112604, 1, Lateral root, Col_FL_day2_9, df0f84e4-e35c-4612-8025-4b64fe5aa4a5, 0.3411046, 90.98027808434756, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, root_0, ffa6065c-952d-4c98-b629-e2eeed758137, 0.06798255, 0.06798255, 0.014089946, 2.2033165E-4, 179.9343942117892, 0.063120835, 1, Lateral root, Col_FL_day2_9, df0f84e4-e35c-4612-8025-4b64fe5aa4a5, 0.7021665, 65.4079405487931, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_8, 212bd18e-be41-47d3-867c-8108293e3b3d, 0.54352874, 0.5147252, 0.14162835, 0.0031055894, 107.67339701964212, 0.089443244, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_7, 426059f2-5802-45ca-a01a-6e97cd572f39, 1.3179164, 0.4778058, 0.21846832, 0.0030613656, 211.2198434786008, 0.049106162, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_6, f8ebe318-fbbf-45c5-90f7-1f05eb36ae8b, 1.2028306, 0.6102604, 0.19523206, 0.0030277672, 247.68495304211328, 0.052516133, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 2, 16.826286, 68574343-4fdd-4909-ac3a-88a9534fc341, 0.30169782, 137ee8ea-1377-4b08-b3db-1928ca598a8a, 0.42055947
Col_FL_A1_5.rsml, root_0, 137ee8ea-1377-4b08-b3db-1928ca598a8a, 0.1996858, 0.18544713, 0.0121956235, 7.226767E-5, 304.4917183313794, 0.02182952, 1, Lateral root, Col_FL_day2_6, f8ebe318-fbbf-45c5-90f7-1f05eb36ae8b, 0.42055947, 26.52143330186275, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, root_0, 68574343-4fdd-4909-ac3a-88a9534fc341, 0.10379227, 0.10379227, 0.015615598, 1.8709654E-4, 208.4970432074886, 0.047858454, 1, Lateral root, Col_FL_day2_6, f8ebe318-fbbf-45c5-90f7-1f05eb36ae8b, 0.30169782, 35.94299624297834, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_5, 8e2cea63-f093-45c2-a0a8-0fa50b91b679, 2.7672825, 2.2709367, 0.5431975, 0.009615194, 296.4597710372812, 0.06469092, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_4, 7670bb53-8ad7-49ea-a13b-060e1f53652b, 1.1377846, 1.103215, 0.16231143, 0.0019326998, 304.43161266668324, 0.045187138, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 1, 0.0, 144a355e-0925-41cb-b057-66bd27471fc1, 0.1365543, 144a355e-0925-41cb-b057-66bd27471fc1, 0.1365543
Col_FL_A1_5.rsml, root_0, 144a355e-0925-41cb-b057-66bd27471fc1, 0.47544026, 0.46964777, 0.05857973, 6.0664717E-4, 212.41881488550484, 0.039504815, 1, Lateral root, Col_FL_day2_4, 7670bb53-8ad7-49ea-a13b-060e1f53652b, 0.1365543, 98.26451090962608, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_3, 96a09694-65b2-4243-9f9b-7b0eef39948b, 1.3113106, 1.2453716, 0.24192767, 0.0036623892, 313.3230709659358, 0.055582773, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_2, 7e47a683-1b81-4533-ba55-0494a810311d, 2.4498332, 2.2205877, 0.34909132, 0.004220869, 258.2983839933961, 0.04182001, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 1, 0.0, af219609-1f1d-4776-b4f3-2e20241fe038, 0.06738141, af219609-1f1d-4776-b4f3-2e20241fe038, 0.06738141
Col_FL_A1_5.rsml, root_0, af219609-1f1d-4776-b4f3-2e20241fe038, 0.1610287, 0.1610287, 0.02943399, 4.534591E-4, 114.3029835337316, 0.05712966, 1, Lateral root, Col_FL_day2_2, 7e47a683-1b81-4533-ba55-0494a810311d, 0.06738141, 88.89681084030522, 0, 0.0, null, null, null, null
Col_FL_A1_5.rsml, Col_FL_day2_1, 2d3c63c7-dac6-4416-95e8-3f63b5b35177, 2.7492864, 0.97646344, 0.43787673, 0.0058463756, 191.75440540071145, 0.04845973, 0, Root, -1, -1, -0.008819444, -57.29577951308232, 1, 0.0, b0d5ed99-6cfc-4332-9e45-8baaed3b2093, 0.31942797, b0d5ed99-6cfc-4332-9e45-8baaed3b2093, 0.31942797
Col_FL_A1_5.rsml, root_0, b0d5ed99-6cfc-4332-9e45-8baaed3b2093, 0.25676465, 0.2524082, 0.03335435, 3.459575E-4, 344.0163838128423, 0.041833375, 1, Lateral root, Col_FL_day2_1, 2d3c63c7-dac6-4416-95e8-3f63b5b35177, 0.31942797, 80.11754522835929, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_10_day2, 9aa399f9-eba4-4efd-a910-a2426bc4debf, 1.4362338, 0.7701819, 0.20962146, 0.0024641962, 187.961505731955, 0.04618296, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_9_day2, d39fe643-aa00-4be3-9d77-7068ab44e29a, 1.707052, 1.5846635, 0.24539818, 0.0028198173, 263.7606228764387, 0.04578961, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_8_day2, 3597c69c-23ce-471f-a4f5-0ccb631d8d95, 1.478401, 1.2074466, 0.17843026, 0.0017388642, 276.8516639680086, 0.037382122, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_7_day2, 5b3c86d3-b900-42eb-8b34-fac4800c8e10, 1.4306442, 1.2953614, 0.18133914, 0.0018516472, 247.39232041731324, 0.040192574, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_6_day2, 3dffd4bf-217b-4ac2-90be-2b8f7f1fa8c7, 1.5711601, 1.5430452, 0.2226744, 0.002526304, 260.13718020099026, 0.04452725, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_5_day2, f47a6fbe-d257-42ce-b45e-065a8b2a752a, 1.4572152, 1.1711254, 0.24948725, 0.003487757, 254.60584712430378, 0.05313579, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_4_day2, 8e7da494-af1d-4e3d-9f57-6794d7c7893f, 1.1288363, 1.0787865, 0.15005665, 0.001626826, 234.12948640773917, 0.04392751, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_3_day2, 1fb162d2-b485-4721-a776-e86594135e95, 0.74784565, 0.6887579, 0.08368927, 7.5881975E-4, 151.3867306511288, 0.036242124, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_FL_C10_4.rsml, rbohD_C10_FL_12_day2, 385daa97-aa53-4d34-aaf5-828a7d09d08d, 1.2150964, 0.785915, 0.19699194, 0.0026289246, 97.82151850043739, 0.053177964, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
